first,system:index,BAEI,BBI,BRBA,BSI,BU,CID,IBI,IBUI,MBI,MultiBI,NBI,NDBI,Type,Urban,VBI,b11,b2,b3,b4,b8,hue,sat,val
0.01690051020408163,88,1.01307583987,1,0.742795,0.0327107,-0.0983965,0,0.0110742679587,0.0606092264341,-0.038284,0.0611623,0.179328,0.0122203,3,1,-0.10132,0.3189,0.1528,0.1782,0.2036,0.3112,0.0833334,0.249509,0.2036
0.06638115631691643,89,1.16145957548,0,0.81517,0.0340838,0.0403515,0,2.02617623496,0.162924237701,0.0104372,0.110347,0.227213,0.0854929,3,1,0.51494,0.2241,0.183,0.1952,0.187,0.1888,0.278688,0.0625,0.1952
-0.040408626560726406,90,0.873087101599,1,1.39157,-0.0376112,-0.0673385,0,1.42737549364,-0.282687066082,-0.0433643,-0.0842694,0.300132,-0.0877307,1,1,0.643886,0.4227,0.4132,0.4464,0.4588,0.504,0.121345,0.0993897,0.4588
-0.10112359550561795,91,1.11303939962,1,0.977604,-0.0191344,-0.133074,0,0.833064093722,-0.176640817976,-0.0452677,0.0107711,0.112576,-0.0393996,3,1,0.289418,0.256,0.1578,0.1704,0.1746,0.277,0.125,0.0962199,0.1746
0.014110429447852738,92,0.954780807732,1,0.930882,-0.0113463,-0.0922299,0,0.910403815293,-0.111595455234,-0.0404148,0.0021188,0.197676,-0.026215,3,1,0.115832,0.3306,0.2024,0.2488,0.2532,0.3484,0.152231,0.200632,0.2532
-0.030969340353050424,93,0.989975495656,1,0.627281,-0.0357406,-0.242626,0,0.691969481456,-0.135781337309,-0.099673,0.123094,0.0935836,-0.0633139,3,1,0.0624529,0.3129,0.126,0.136,0.1444,0.3552,0.0905798,0.127424,0.1444
0.002916346891788201,94,0.963961972142,1,0.516717,0.069703,-0.1292,0,-0.617842885292,0.188055233879,-0.0435254,0.0661936,0.129318,0.0826843,6,1,-0.224421,0.3267,0.1068,0.1256,0.136,0.2768,0.107306,0.214706,0.136
0.029079712624016447,95,1.02192448234,1,0.732973,0.0454074,-0.0407924,0,-1.7402616051,0.136954965528,-0.0141864,0.0978201,0.21014,0.0565508,3,1,-0.0122767,0.3008,0.161,0.1918,0.2034,0.2686,0.121069,0.208456,0.2034
0.04351954423168218,96,0.989108362562,1,0.815071,0.0193781,-0.0864509,0,0.251883931484,0.0134144074221,-0.0361902,0.141314,0.205473,-0.0034759,3,1,-0.101762,0.3297,0.1676,0.212,0.2358,0.332,0.108504,0.289228,0.2358
0.13999635900236665,97,1.05102663143,1,0.804299,0.116117,0.0388596,0,-2.83834252713,0.291826829702,0.0127891,0.0928472,0.242932,0.130121,3,1,-0.0952166,0.3131,0.16,0.1788,0.217,0.241,0.0549708,0.262673,0.217
0.0450534138411519,98,1.00743966612,1,0.869802,0.0410117,-0.0618844,0,0.0258871947713,0.0560298830021,-0.026332,0.0950592,0.225258,0.00761308,3,1,0.0510546,0.3375,0.1964,0.2136,0.2552,0.3324,0.0487528,0.230408,0.2552
0.10923660902572752,99,0.88849294729,1,0.718863,0.121833,0.130785,0,2.95323464442,0.444517974324,0.0505482,0.149835,0.470258,0.19927,1,1,0.513781,0.3945,0.2698,0.279,0.2984,0.2634,0.0536131,0.0958445,0.2984
0.023048327137546405,100,0.975959510755,1,0.543391,0.059586,-0.144136,0,-0.531973291054,0.179151191703,-0.0558337,0.199557,0.152612,0.0367691,3,1,-0.396981,0.344,0.1014,0.1302,0.1628,0.3196,0.0781759,0.37715,0.1628
0.07233166715671864,101,0.93642305407,1,0.527312,0.116187,-0.0618815,0,-3.11657646137,0.337368139846,-0.0224,0.148768,0.198411,0.121981,6,1,-0.301196,0.3647,0.1172,0.1402,0.1728,0.2854,0.0689448,0.321759,0.1728
-0.18945416004239535,102,1.07959372114,1,1.57064,-0.104557,-0.250911,0,1.28311181078,-0.57697095564,-0.143813,-0.0187874,0.104646,-0.234005,6,1,0.0519306,0.3059,0.2116,0.2356,0.2846,0.4928,0.0547945,0.2565,0.2846
0.08452585384468614,103,1.08370044053,1,0.632138,0.0856852,-0.0750524,0,-0.705098054701,0.213063601426,-0.022252,0.103428,0.137154,0.0943396,4,1,-0.459044,0.2842,0.0878,0.1244,0.1428,0.2352,0.110909,0.385154,0.1428
0.152167984728661,104,0.783477425552,1,0.230786,0.287292,0.0388529,0,3.55379785285,0.869198337722,0.0100374,0.26104,0.25743,0.367093,4,1,-0.255572,0.4225,0.0882,0.098,0.1078,0.1956,0.0833333,0.181818,0.1078
-0.0044233807266983016,105,1.01422242947,1,0.535077,0.0495511,-0.167677,0,-0.16689202897,0.136886816413,-0.0588519,0.0444612,0.115931,0.0349811,7,0,-0.437717,0.3151,0.0884,0.1138,0.135,0.2938,0.090844,0.345185,0.135
