first,system:index,CID,RASTERVALU,Type,Urban
0,501,0,0.0265,7,0
1,502,0,0.0629,6,1
0,503,0,0.0332,8,0
0,504,0,0.0628,7,0
0,505,0,0.0608,7,0
0,506,0,0.0478,7,0
0,507,0,0.0203,7,0
0,508,0,0.0509,8,0
0,509,0,0.0239,7,0
0,510,0,0.048,7,0
0,511,0,0.0399,7,0
1,512,0,0.0567,7,0
0,513,0,0.0107,8,0
1,514,0,0.06,9,0
0,515,0,0.0372,7,0
1,516,0,0.0546,9,0
0,517,0,0.0348,7,0
0,518,0,0.0364,7,0
0,519,0,0.0423,7,0
0,520,0,0.0619,7,0
0,521,0,0.0338,7,0
0,522,0,0.065,7,0
0,523,0,0.0482,7,0
0,524,0,0.0209,8,0
0,525,0,0.0202,8,0
1,526,0,0.071,9,0
1,527,0,0.0679,9,0
1,528,0,0.0588,9,0
0,529,0,0.0357,7,0
1,530,0,0.0584,9,0
1,531,0,0.061,9,0
1,532,0,0.0607,9,0
1,533,0,0.0795,9,0
1,534,0,0.0775,9,0
1,535,0,0.0835,9,0
1,536,0,0.0505,9,0
1,537,0,0.0733,6,1
1,538,0,0.0992,9,0
1,539,0,0.0622,9,0
1,540,0,0.0716,9,0
1,541,0,0.0723,9,0
1,542,0,0.0506,9,0
1,543,0,0.0855,9,0
1,544,0,0.0481,9,0
0,545,0,0.0233,8,0
0,546,0,0.1054,3,1
1,547,0,0.0652,2,1
1,548,0,0.1047,3,1
1,549,0,0.1503,3,1
1,550,0,0.0835,6,1
1,551,0,0.0747,1,1
1,552,0,0.1281,3,1
2,553,0,0.1122,6,1
1,554,0,0.0635,4,1
1,555,0,0.1183,4,1
1,556,0,0.1294,3,1
1,557,0,0.0694,6,1
2,558,0,0.1376,6,1
0,559,0,0.1187,4,1
0,560,0,0.0374,7,0
0,561,0,0.0287,7,0
0,562,0,0.0234,7,0
0,563,0,0.0302,7,0
0,564,0,0.0429,7,0
1,565,0,0.0597,9,0
0,566,0,0.0766,7,0
0,567,0,0.0849,7,0
0,568,0,0.0646,7,0
1,569,0,0.0627,4,1
0,570,0,0.0368,7,0
0,571,0,0.0449,7,0
0,572,0,0.0443,7,0
0,573,0,0.0934,7,0
0,574,0,0.0383,7,0
1,575,0,0.0793,9,0
1,576,0,0.0931,6,1
0,577,0,0.0298,7,0
0,578,0,0.0351,7,0
1,579,0,0.083,6,1
1,580,0,0.0953,6,1
0,581,0,0.0671,7,0
0,582,0,0.0586,7,0
0,583,0,0.0569,7,0
0,584,0,0.0428,7,0
1,585,0,0.0739,7,0
0,586,0,0.0891,7,0
1,587,0,0.0702,6,1
0,588,0,0.041,7,0
1,589,0,0.0663,9,0
0,590,0,0.0459,7,0
1,591,0,0.0709,9,0
1,592,0,0.1127,2,1
1,593,0,0.0675,9,0
1,594,0,0.0478,9,0
1,595,0,0.1139,6,1
1,596,0,0.1339,6,1
1,597,0,0.1412,9,0
0,598,0,0.0792,3,1
1,599,0,0.0789,9,0
0,600,0,0.0593,9,0
0,601,0,0.0353,7,0
0,602,0,0.0558,7,0
0,603,0,0.0459,7,0
0,604,0,0.046,7,0
0,605,0,0.0466,7,0
1,606,0,0.0526,9,0
1,607,0,0.0581,9,0
1,608,0,0.0691,9,0
0,609,0,0.0249,8,0
1,610,0,0.0492,7,0
0,611,0,0.0403,7,0
0,612,0,0.0296,9,0
0,613,0,0.0499,7,0
1,614,0,0.0609,9,0
